lead_id,first_name,last_name,company,email,phone,status,lead_source,lead_owner_id,lead_created_date,converted_account_id,converted_contact_id,converted_opportunity_id,owner_name,owner_title,owner_role,owner_department,owner_is_active,owner_hire_date,task_count,open_task_count,closed_task_count,high_priority_task_count,last_task_created_date,last_task_activity_date,lead_age_days,lead_is_converted
00QwAxzEI4jvHYMzA0,Noah,Miller,Nimbus Labs,noah.miller.8805@lead.example,+1-555-248-9736,Nurturing,Partner Referral,005eDoAsKFf2bpyVk2,2024-01-16,,,,Jordan Rodriguez,Business Development Representative,BDR,Sales,True,2025-09-11,5,4,1,0,2025-11-07,2025-11-25,715,False
00QEv0LaQvg5N6I6HH,Aaliyah,Wong,Clearwater Retail,aaliyah.wong.8806@lead.example,+1-555-895-7408,Open,Web,005VLfsfX7zhRzFubF,2024-11-24,,,,Leila Lee,Sales Development Representative,SDR,Sales,True,2023-10-26,5,3,2,3,2025-02-16,2025-03-04,402,False
00Qk5faGayotNiGtfx,Maya,Ibrahim,Evergreen Manufacturing,maya.ibrahim.8807@lead.example,+1-555-826-7372,Working,Partner Referral,0054cPwdknqYVBf2UL,2025-08-12,001kP6eDzCmGFHauUM,003CGlur4ezj7bT6pX,0063dUbzS8WDoFNyl1,Andre Hall,Business Development Representative,BDR,Sales,True,2023-07-01,1,0,1,1,2024-08-03,2024-08-13,141,True
00QzSnrbMIaI9Hp11K,Carmen,Hernandez,Summit Services,carmen.hernandez.8808@lead.example,+1-555-349-4603,Open,Web,005sbu92PDPF7bHdnm,2022-10-10,001pNph0mG4bFqmBWU,003nnC4k7SwpRD1Qr6,006XMsomJzzSCLUhgx,Amina Ibrahim,Business Development Representative,BDR,Sales,True,2025-12-03,4,2,2,1,2024-09-19,2024-10-04,1178,True
00QeiN7unnhSMQeKT7,Noah,Lewis,Stratus Logistics,noah.lewis.8809@lead.example,+1-555-903-4149,Nurturing,Trade Show,005Sq8Z0wjCdFUQUHx,2024-07-29,,,,Taylor Nguyen,Sales Development Representative,SDR,Sales,True,2023-12-19,1,0,1,1,2023-11-19,2023-12-11,520,False
00Qp96ThMw35OtBj9M,Andre,Johnson,Ironwood Partners,andre.johnson.8810@lead.example,+1-555-745-5584,Working,Event,005SW3xD3pVRHzXb4Z,2023-10-15,,,,Saanvi Edwards,Sales Development Representative,SDR,Sales,True,2022-01-23,2,1,1,1,2024-05-06,2024-06-02,808,False
00QDSFl3Mq5NrRpr2f,Keisha,Diaz,Clearwater Media,keisha.diaz.8811@lead.example,+1-555-347-1758,Qualified,Event,005PkYO2xaCUvet6zY,2023-02-19,001GovCJoCwJpxNSmL,003jdBZMRu9i2cB0lz,006Uig8gbAlPkD0ky5,DeShawn Williams,Sales Development Representative,SDR,Sales,True,2024-01-25,3,1,2,2,2025-09-30,2025-10-26,1046,True
00QPVjwrYohXFqvJ4i,Daniel,Anderson,BlueSky Consulting,daniel.anderson.8812@lead.example,+1-555-940-1168,Qualified,Outbound,0055zd5SriKEc8WlTo,2022-02-03,001tJeYpqpCNTjRcvh,003nZL6sZ1A1ceB4FY,006pZYGPH5oBTHqzjA,Sofia Abebe,Sales Development Representative,SDR,Sales,True,2023-11-08,7,5,2,3,2025-09-30,2025-10-23,1427,True
00QJzNdnaKVQrgivyw,Jada,Smith,BlueSky Financial,jada.smith.8813@lead.example,+1-555-839-8467,Open,Event,005O8TxStNstfUeWj7,2023-12-17,,,,Nia Ibrahim,Business Development Representative,BDR,Sales,True,2021-10-09,6,1,5,2,2025-07-05,2025-07-09,745,False
00Q15FmCraT5HCDsry,Anika,Alvarez,Clearwater Services,anika.alvarez.8814@lead.example,+1-555-262-2185,Open,Event,005FmC4bvUmQBFO9r1,2025-08-31,,,,Malik Miller,Business Development Representative,BDR,Sales,True,2021-05-28,1,0,1,1,2022-05-30,2022-06-06,122,False
00QYActbRv6wbLRDFo,Jihoon,Ali,Northstar Labs,jihoon.ali.8815@lead.example,+1-555-403-4629,Open,Inbound,005EhkAnpKcWuNovJ6,2022-10-10,,,,Tariq Cruz,Business Development Representative,BDR,Sales,True,2023-12-03,2,2,0,1,2025-08-29,2025-08-30,1178,False
00QQfv9d4fECLCtmWD,Omar,Cruz,Redwood Media,omar.cruz.8816@lead.example,+1-555-307-8317,Open,Outbound,00566La41L76C1ZyfL,2024-09-21,001VuwGADaq1eCy7uc,003GJ1ghafxQytsVLM,006QC8eUu0KvbaWFyA,Yara Alvarez,Sales Development Representative,SDR,Sales,True,2022-01-12,2,1,1,0,2024-02-08,2024-02-23,466,True
00QGm6bE9DDxV7YIAf,Casey,Lewis,Cobalt Manufacturing,casey.lewis.8817@lead.example,+1-555-849-5280,Nurturing,Web,005A7aBOiWo1s4A8VA,2022-10-10,001YWxB8NPxMfW45ES,003sEEsBzwMBOulUvK,006U4ODPVtfwBxsa8o,Emerson Cruz,Business Development Representative,BDR,Sales,True,2021-12-22,1,0,1,1,2022-08-05,2022-08-28,1178,True
00QMtbkUpNAPRi2pPG,Alex,Patel,Acme Software,alex.patel.8818@lead.example,+1-555-637-6205,Nurturing,Trade Show,005SbAnWPkaLqqFhXE,2023-02-11,,,,Ximena Cruz,Account Executive,AE,Sales,True,2023-04-13,3,2,1,1,2025-12-29,2026-01-27,1054,False
00QIGfd7C0gD9mTfWP,Taylor,Abebe,Summit Foods,taylor.abebe.8819@lead.example,+1-555-333-6067,Open,Inbound,005tRa1eePdjJYM6mg,2024-03-05,,,,Haruto Patel,Business Development Representative,BDR,Sales,True,2022-01-17,5,3,2,3,2026-01-01,2026-01-03,666,False
00QRAQdZoeanylI2a2,Daniel,Banerjee,Northstar Services,daniel.banerjee.8820@lead.example,+1-555-323-9663,Working,Trade Show,005sbu92PDPF7bHdnm,2024-10-14,001PI9JzQNMuA49a4g,003iZiM4t9Do3mrDVx,006QTtQObkjDBK3S8a,Amina Ibrahim,Business Development Representative,BDR,Sales,True,2025-12-03,4,0,4,2,2024-09-23,2024-10-02,443,True
00QhOclWodBKSl8TxE,Jamal,Wilson,Evergreen Consulting,jamal.wilson.8821@lead.example,+1-555-159-5485,Open,Outbound,0055zd5SriKEc8WlTo,2024-01-08,001OAN9uFYV2PnMqPw,0031S4VpkPSfsqR5ah,006XJ98JFePdeGfMgT,Sofia Abebe,Sales Development Representative,SDR,Sales,True,2023-11-08,4,0,4,1,2025-01-15,2025-02-06,723,True
00QqqKbK6nLwHwavvx,Miguel,Gonzalez,Cobalt Group,miguel.gonzalez.8822@lead.example,+1-555-274-6240,Qualified,Partner Referral,005FlqJ6WT9psqZImt,2024-08-15,001zMICbFrbM0oJ1mQ,,,Carmen Johnson,Account Executive,AE,Sales,True,2025-10-03,5,2,3,1,2026-01-06,2026-01-24,503,True
00Q3g75o48WmjNSTlg,Kai,Nguyen,Evergreen Systems,kai.nguyen.8823@lead.example,+1-555-377-6841,Working,Outbound,005cVL9DQ83eH0EZfE,2024-02-12,,,,Lucia Moore,Account Executive,AE,Sales,True,2022-12-30,5,3,2,1,2025-08-21,2025-09-09,688,False
00QewOMDaeFkDTx61Y,Adriana,Gonzalez,Vertex Financial,adriana.gonzalez.8824@lead.example,+1-555-249-9296,Nurturing,Outbound,005NgdXDnoq7n6eqfB,2022-01-26,,,,Carmen Abebe,Account Executive,AE,Sales,True,2026-03-12,4,3,1,0,2025-11-28,2025-12-18,1435,False
00QqLhK6iQdjPMQmaA,Nia,Martinez,Ironwood Logistics,nia.martinez.8825@lead.example,+1-555-295-4947,Nurturing,Partner Referral,005iSUGFUqSTcmtbKs,2022-01-21,001pcT519x3naDMNVj,003v4qZdeevpEUBP9v,006fzvN5m7WOSqSqya,Priya Diaz,Sales Development Representative,SDR,Sales,True,2023-09-28,2,2,0,0,2025-06-29,2025-07-23,1440,True
00Q7rdSfP1h4T87xnF,Aaliyah,Garcia,Vertex Systems,aaliyah.garcia.8826@lead.example,+1-555-757-5580,Nurturing,Event,005mm9vtHx0K9TGlB7,2022-06-22,,,,Jihoon Davis,Sales Development Representative,SDR,Sales,True,2024-06-25,2,2,0,0,2024-03-26,2024-04-12,1288,False
00Q02uWPXAdrSMEdJU,Malik,Anderson,Clearwater Software,malik.anderson.8827@lead.example,+1-555-865-6056,Qualified,Trade Show,005rTQ0LB8Z2cjvjPG,2023-03-02,001gTEiyALnUWqnlk8,003qk5EkUqj7YooPbw,006ErMTM09NNjqg94x,Maya Anderson,Business Development Representative,BDR,Sales,True,2023-08-22,2,1,1,0,2025-12-05,2025-12-30,1035,True
00Q5YlweGvqpZXH5qj,Tariq,Edwards,Oakridge Energy,tariq.edwards.8828@lead.example,+1-555-560-5919,Nurturing,Outbound,005dKuyWKIuifL64ip,2023-11-08,,,,Zuri Nguyen,Business Development Representative,BDR,Sales,True,2025-11-25,2,1,1,0,2023-09-17,2023-09-22,784,False
00QWWEvpIsqYKnbRMW,Haruto,Wong,Lighthouse Partners,haruto.wong.8829@lead.example,+1-555-397-5424,Nurturing,Trade Show,005tRa1eePdjJYM6mg,2024-02-01,,,,Haruto Patel,Business Development Representative,BDR,Sales,True,2022-01-17,4,3,1,1,2024-05-11,2024-06-01,699,False
00Q51rAt5U5RcBzMRt,Nia,Hall,Acme Labs,nia.hall.8830@lead.example,+1-555-596-6551,Nurturing,Event,005xG5kruHOvgAC23A,2025-02-26,,,,Casey Gupta,Business Development Representative,BDR,Sales,True,2024-11-10,3,1,2,0,2025-12-25,2025-12-31,308,False
00QsVjpUtYD37mU0Fo,Adriana,Wong,Clearwater Partners,adriana.wong.8831@lead.example,+1-555-353-6665,Open,Inbound,005lECbWsEiD75E7eC,2024-09-29,,,,Zuri Garcia,Sales Development Representative,SDR,Sales,True,2024-08-15,3,1,2,2,2025-12-25,2025-12-29,458,False
00QdMSDMutbSpSQomX,Bao,Robinson,Oakridge Partners,bao.robinson.8832@lead.example,+1-555-838-9198,Qualified,Event,005kGz3iLXUMdHQq3f,2025-05-21,,,,Ximena Baker,Sales Development Representative,SDR,Sales,True,2023-04-10,5,1,4,1,2025-09-19,2025-10-14,224,False
00Qfdg7z7JdMaOA6sy,Emerson,Cruz,Lighthouse Partners,emerson.cruz.8833@lead.example,+1-555-127-4550,Open,Inbound,0051FeBviD8WOpEx9p,2025-11-17,,,,Kavya Gupta,Sales Development Representative,SDR,Sales,True,2026-01-02,4,1,3,3,2025-10-06,2025-10-24,44,False
00QqnJjaGOWq9IehRE,Casey,Lopez,Evergreen Retail,casey.lopez.8834@lead.example,+1-555-398-4554,Open,Trade Show,0053WZIwXgjGUPdHRc,2024-01-24,001yd1G0GAnmhOfnWN,003CKpAoDtkJ769sLJ,006IDrIAdiltipzj0I,Jada Wong,Sales Development Representative,SDR,Sales,True,2024-11-03,7,4,3,2,2025-06-19,2025-07-11,707,True
00QZbl0MiPzArFrxLl,Andre,Walker,Stratus Media,andre.walker.8835@lead.example,+1-555-497-7911,Open,Inbound,005HAD1xOIM0ZXro8p,2022-05-06,001oAUW0nejJyR9UfU,003YTWOUCzS74C41CT,006BimoFyIV2IFEgF2,Anika Clark,Sales Development Representative,SDR,Sales,True,2025-10-04,2,1,1,0,2024-06-09,2024-07-04,1335,True
00QZrB7xgN19fvad9i,Camila,Brown,BlueSky Retail,camila.brown.8836@lead.example,+1-555-154-3122,Qualified,Partner Referral,005lFrIUHPTHLXsJgY,2023-04-05,001menCBfDtS3V5XmS,003bVHgOFogLvhNGar,00676v4rlqWJdbUSBi,Imani Taylor,Business Development Representative,BDR,Sales,True,2023-11-20,2,2,0,2,2025-10-04,2025-10-12,1001,True
00Qoydxi72Lm3kcl5Z,Keisha,Ali,BlueSky Financial,keisha.ali.8837@lead.example,+1-555-512-2030,Nurturing,Inbound,005irLwe9xEBlEAQNC,2022-03-31,0017yyF3gk1vH1G0lz,003Z01ukpK4NA7zIGW,006vgnO5aOin9Q4Kom,Kavya Kim,Sales Development Representative,SDR,Sales,True,2025-11-22,0,0,0,0,,,1371,True
00QUMvWTulLkjo0G2b,Camila,Cruz,Northstar Media,camila.cruz.8838@lead.example,+1-555-864-3577,Open,Inbound,005lwhmSG1MSOXLTAt,2025-03-18,,,,Gabriel Wong,Sales Development Representative,SDR,Sales,True,2023-03-28,3,2,1,1,2025-08-06,2025-08-27,288,False
00Qu63Dci8NFlbVVHv,Yara,Clark,Cobalt Labs,yara.clark.8839@lead.example,+1-555-195-8750,Working,Inbound,005mBDyVPIykNE1wjN,2024-04-16,001qObpbNC35k3WOCc,,,Saanvi Thomas,Account Executive,AE,Sales,True,2022-12-11,7,5,2,3,2026-01-27,2026-01-29,624,True
00QFeVz3sOH7aqBdhD,Akira,Hernandez,Northstar Manufacturing,akira.hernandez.8840@lead.example,+1-555-542-7498,Open,Outbound,0053OvJBQj7lluaSJM,2023-12-23,,,,Akira Sanchez,Sales Development Representative,SDR,Sales,True,2024-05-19,4,1,3,1,2025-12-11,2025-12-19,739,False
00QaXR8jvwBLcrGiIU,Sofia,Green,Clearwater Retail,sofia.green.8841@lead.example,+1-555-464-1320,Nurturing,Inbound,005PhLjKVjb9dOzZoL,2024-06-29,001c9u9IwqbCGg3iwA,003ukcFqNvkX5ujEKW,006xnygHMLNohSIA9b,Casey Wright,Account Executive,AE,Sales,True,2025-03-09,0,0,0,0,,,550,True
00Qs4g455uOwynCrht,Tariq,Hernandez,Northstar Labs,tariq.hernandez.8842@lead.example,+1-555-870-9093,Qualified,Partner Referral,005Cu36WnbRoy8DEqo,2023-01-07,0016xhZWvi1B4fqLB1,003nAeRp4ITzwkcgMK,006pfM0xJFcTYH91Xr,Javier Miller,Sales Development Representative,SDR,Sales,True,2023-12-15,6,4,2,2,2025-12-25,2026-01-03,1089,True
00Q4YYDksRReiZhk5U,Fatima,Chen,Acme Logistics,fatima.chen.8843@lead.example,+1-555-809-6085,Nurturing,Inbound,005lWDDSfm41preSiA,2025-11-28,,,,Emerson Garcia,Sales Development Representative,SDR,Sales,True,2021-06-24,4,1,3,2,2024-03-12,2024-03-27,33,False
00QGBKScmshNEsjonY,Keisha,Wilson,Northstar Energy,keisha.wilson.8844@lead.example,+1-555-565-6314,Working,Partner Referral,005H18uJWTVdyNheWe,2024-06-06,001YaKKffFsJGAK6Dp,003EQoe3Tdgr7uIFVY,006rPOasKlkPYMZCJz,Kavya Banerjee,Business Development Representative,BDR,Sales,True,2025-09-07,2,1,1,1,2024-01-02,2024-01-27,573,True
00Q201ieMycjI8QWWP,Bao,Walker,BlueSky Foods,bao.walker.8845@lead.example,+1-555-453-3045,Nurturing,Inbound,0051FeBviD8WOpEx9p,2025-10-05,001H8HDJLWFSSZRiT2,,,Kavya Gupta,Sales Development Representative,SDR,Sales,True,2026-01-02,5,4,1,1,2024-09-10,2024-09-17,87,True
00QNQEcKsDESLJr9BN,Nia,Edwards,Northstar Retail,nia.edwards.8846@lead.example,+1-555-970-9473,Working,Web,005RMzHVKudpQtLAvV,2023-10-23,001rj0meDFVtsuS7J4,003rFbGuidpy5WqUbG,006DILnmaOAE65svJC,Maya Mitchell,Sales Development Representative,SDR,Sales,True,2021-10-18,5,3,2,1,2025-05-04,2025-05-12,800,True
00QW72ZBrinzO3H4j8,Miguel,Diaz,Stratus Energy,miguel.diaz.8847@lead.example,+1-555-283-2886,Working,Inbound,005xG5kruHOvgAC23A,2025-12-22,001W4aXvnwzYASDLjq,003qbFRycydaQrKv8D,006vole9uIAuHnm8YB,Casey Gupta,Business Development Representative,BDR,Sales,True,2024-11-10,3,1,2,1,2024-11-28,2024-12-13,9,True
00QBzw2Pun1g30lx2H,Keisha,Hernandez,Acme Software,keisha.hernandez.8848@lead.example,+1-555-833-2543,Nurturing,Event,005gXBXTL8NV8xfMOI,2025-10-01,,,,Sofia Martinez,Business Development Representative,BDR,Sales,True,2025-05-12,3,2,1,1,2026-01-04,2026-01-23,91,False
00QEYWASeQyZGJh8DK,Fatima,Mitchell,Oakridge Partners,fatima.mitchell.8849@lead.example,+1-555-161-8143,Open,Outbound,005EhkAnpKcWuNovJ6,2025-03-09,,,,Tariq Cruz,Business Development Representative,BDR,Sales,True,2023-12-03,4,4,0,0,2025-06-25,2025-07-25,297,False
00QukPpnRSOBFxnfXL,Gabriel,Thompson,Lighthouse Media,gabriel.thompson.8850@lead.example,+1-555-302-8838,Qualified,Trade Show,005ATkmG7VSdpihf48,2023-05-29,,,,Haruto Alvarez,Sales Development Representative,SDR,Sales,True,2025-06-24,6,3,3,2,2025-08-21,2025-08-29,947,False
00QuUoAtmTVkD31jBq,Jordan,Perez,Cobalt Retail,jordan.perez.8851@lead.example,+1-555-805-6998,Open,Web,005gXBXTL8NV8xfMOI,2022-08-09,001h98mcoaTSNOFsKU,003Yte9DwfkGhar1Ms,006ZGkqhVY9dbKB7W1,Sofia Martinez,Business Development Representative,BDR,Sales,True,2025-05-12,4,2,2,2,2025-11-14,2025-12-08,1240,True
00QjL9gQ8sfnKIT2qG,Haruto,Banerjee,BlueSky Energy,haruto.banerjee.8852@lead.example,+1-555-981-6418,Working,Event,005U1cnD3W8AfIM0Y9,2023-02-16,,,,Camila Diaz,Business Development Representative,BDR,Sales,True,2023-01-30,5,0,5,1,2025-07-31,2025-08-06,1049,False
00QR0jHnQSHGajoPlt,Kai,Chen,Nimbus Technologies,kai.chen.8853@lead.example,+1-555-233-2198,Working,Event,005OHuMUHvi8wsLMNv,2025-07-23,001ezPY5XMFkPMZYVJ,,,Imani Gupta,Sales Development Representative,SDR,Sales,True,2023-07-08,5,3,2,2,2025-04-15,2025-05-10,161,True
00QzRB4ikl84IQBWld,Noah,Wong,Northstar Consulting,noah.wong.8854@lead.example,+1-555-261-9147,Nurturing,Inbound,005eP2OT2tJzd6Dja9,2025-01-16,001niiA92cbFCMoI85,,,Daniel Robinson,Business Development Representative,BDR,Sales,True,2023-11-23,5,2,3,3,2024-10-30,2024-11-29,349,True
00QQd30twCA2aKuNt4,Lucia,Taylor,Nimbus Logistics,lucia.taylor.8855@lead.example,+1-555-267-7682,Qualified,Partner Referral,005tRa1eePdjJYM6mg,2022-05-07,,,,Haruto Patel,Business Development Representative,BDR,Sales,True,2022-01-17,1,0,1,1,2025-12-10,2026-01-05,1334,False
00QxLIp7e9F6f2hDU3,Sofia,Baker,Vertex Health,sofia.baker.8856@lead.example,+1-555-134-3649,Open,Partner Referral,005Sq8Z0wjCdFUQUHx,2023-03-14,0016uAcgxr73HVAQ0Z,003TivZ5DsMIcvdM2p,006NdJSZrL9VWDqLlc,Taylor Nguyen,Sales Development Representative,SDR,Sales,True,2023-12-19,11,7,4,4,2025-05-16,2025-06-11,1023,True
00QDtxzdaMppR4dPGt,Sofia,Nguyen,Clearwater Technologies,sofia.nguyen.8857@lead.example,+1-555-365-6916,Nurturing,Inbound,005dJm5gIU7nUKZnv1,2025-07-09,,,,Lucia Perez,Account Executive,AE,Sales,True,2024-07-21,3,1,2,2,2025-04-24,2025-05-24,175,False
00Q6tEJNViV2DJKbnC,Jordan,Cruz,Nimbus Group,jordan.cruz.8858@lead.example,+1-555-762-9371,Open,Inbound,005uJa3pJEeyQVnsZp,2022-12-09,,,,Liam Abebe,Business Development Representative,BDR,Sales,True,2025-10-12,1,1,0,0,2024-11-05,2024-12-04,1118,False
00QZ9cW7VpTB58lnG6,Jordan,Moore,Lighthouse Services,jordan.moore.8859@lead.example,+1-555-649-6804,Nurturing,Web,005T3CcQW30Fc3HxzP,2024-02-10,001bmjOrnoi61WkpCf,,,Saanvi Green,Business Development Representative,BDR,Sales,True,2025-01-20,4,1,3,1,2025-01-17,2025-02-04,690,True
00QD8k8z1UxEuWVBxB,Tariq,Gonzalez,Northstar Labs,tariq.gonzalez.8860@lead.example,+1-555-478-9103,Nurturing,Trade Show,005SotgxabsZFoiinJ,2025-09-03,,,,Kai Patel,Business Development Representative,BDR,Sales,True,2024-09-03,8,5,3,5,2025-09-11,2025-09-19,119,False
00Q3AHPXy7tge5viwy,Jordan,Hernandez,BlueSky Retail,jordan.hernandez.8861@lead.example,+1-555-939-9021,Nurturing,Partner Referral,005UyDSWXbJPhakryL,2025-01-27,,,,Adriana Alvarez,Business Development Representative,BDR,Sales,True,2025-04-11,4,4,0,2,2025-12-06,2025-12-23,338,False
00QiA3fpucUxPTGyau,Javier,Washington,Clearwater Labs,javier.washington.8862@lead.example,+1-555-252-4298,Nurturing,Inbound,005JwwpEL8xofdwkwl,2025-08-24,,,,Daniel Smith,Sales Development Representative,SDR,Sales,True,2023-09-18,4,2,2,2,2025-09-24,2025-10-23,129,False
00Qxq78krPnJJVoM3p,Haruto,Walker,Vertex Media,haruto.walker.8863@lead.example,+1-555-903-2706,Open,Event,005UmJEIRnoljtUYmh,2025-03-22,,,,Amina Banerjee,Business Development Representative,BDR,Sales,True,2024-07-30,0,0,0,0,,,284,False
00Qu7hnoENoVrAwGWp,Maya,Jackson,Vertex Labs,maya.jackson.8864@lead.example,+1-555-659-4244,Working,Outbound,005mYnZlHWW2dnL0rt,2023-02-01,,,,Riley Jackson,Business Development Representative,BDR,Sales,True,2021-09-28,6,2,4,1,2026-01-17,2026-01-24,1064,False
00QJA2sTWflFLMbvr8,Riley,Wright,Oakridge Group,riley.wright.8865@lead.example,+1-555-131-2667,Qualified,Outbound,0055pWDZRM9H820dFq,2024-04-11,,,,Jihoon Robinson,Sales Development Representative,SDR,Sales,True,2025-01-15,2,0,2,1,2025-09-12,2025-09-22,629,False
00QsbEk0BtbhuAZL4A,Carmen,Green,Cobalt Labs,carmen.green.8866@lead.example,+1-555-204-7559,Nurturing,Trade Show,005lwhmSG1MSOXLTAt,2023-04-10,,,,Gabriel Wong,Sales Development Representative,SDR,Sales,True,2023-03-28,4,2,2,0,2024-10-26,2024-10-30,996,False
00QDNM5qMowN1EiH9n,Saanvi,Gonzalez,Cobalt Energy,saanvi.gonzalez.8867@lead.example,+1-555-838-1943,Working,Partner Referral,005JwwpEL8xofdwkwl,2022-10-19,,,,Daniel Smith,Sales Development Representative,SDR,Sales,True,2023-09-18,2,2,0,1,2025-10-14,2025-10-18,1169,False
00Qw88WhdIROHPbZEb,Nia,Ali,Ironwood Services,nia.ali.8868@lead.example,+1-555-379-3691,Working,Web,005qf3JcieWVjwiYd7,2023-03-11,001D21oA1Ou49mrwYP,003cMPaDYyypsujIXG,006oFc3JgatWKTAZoc,Omar Singh,Business Development Representative,BDR,Sales,True,2024-06-04,2,1,1,0,2025-06-28,2025-07-15,1026,True
00Qj85lGY8IHTEY1aK,Andre,Ali,Lighthouse Software,andre.ali.8869@lead.example,+1-555-644-2609,Nurturing,Partner Referral,005GkgNJqeO2GW2jXH,2024-06-22,,,,Imani Khan,Sales Development Representative,SDR,Sales,True,2021-12-15,4,3,1,2,2025-05-17,2025-05-23,557,False
00Qu2sskesggpj8USX,Fatima,Clark,Clearwater Labs,fatima.clark.8870@lead.example,+1-555-160-1436,Open,Event,005vvizm5OfORbfBYV,2024-11-11,00122G4LtLvdC70kW3,003wSR8M3MZXRogYKm,006q6eg5e3102VAb0h,Kavya Robinson,Sales Development Representative,SDR,Sales,True,2022-06-25,3,3,0,2,2025-11-08,2025-11-28,415,True
00Qe5ZzmrOHDrSyj31,Emerson,Wright,Redwood Retail,emerson.wright.8871@lead.example,+1-555-844-1146,Qualified,Web,005g4fdGzuew1U6NXU,2022-06-06,001krXVAXVKgv99jWk,003dryzHmaCKDB2TXx,006YV8W8RyKuU6tBef,Fatima Kim,Sales Development Representative,SDR,Sales,True,2023-11-29,5,4,1,3,2025-10-21,2025-11-16,1304,True
00QqpHoHNDsw9x25ym,Emerson,Diaz,Summit Software,emerson.diaz.8872@lead.example,+1-555-707-5257,Working,Partner Referral,005kGz3iLXUMdHQq3f,2022-12-03,001ZdVi2Ixrz4Nnd02,003S0Z3rEDxs2nLsed,006lok4VWbHp11rVA2,Ximena Baker,Sales Development Representative,SDR,Sales,True,2023-04-10,6,2,4,3,2025-03-08,2025-03-29,1124,True
00QkDqDGqCj5JmMYBC,Fatima,Johnson,Northstar Services,fatima.johnson.8873@lead.example,+1-555-873-1856,Nurturing,Event,005FW7cpQveNM0iR7j,2023-10-08,,,,Haruto Wilson,Sales Development Representative,SDR,Sales,True,2022-04-30,1,0,1,0,2022-05-26,2022-06-17,815,False
00Q5s5UzaHkXFhVD4M,Elias,Johnson,Redwood Labs,elias.johnson.8874@lead.example,+1-555-376-7618,Open,Web,00536VT96AN7M9vHvw,2023-01-21,,,,Lucia Garcia,Business Development Representative,BDR,Sales,True,2023-07-19,5,2,3,2,2024-07-25,2024-08-13,1075,False
00QTlCafEnfU5oDg4q,Nia,Anderson,Clearwater Software,nia.anderson.8875@lead.example,+1-555-167-9727,Open,Inbound,005uJa3pJEeyQVnsZp,2025-10-05,001FQsF79PRkMyH5we,003vrQyGmzE1cz7PcE,006od4na11vRo5Wrrx,Liam Abebe,Business Development Representative,BDR,Sales,True,2025-10-12,2,1,1,1,2025-03-18,2025-04-13,87,True
00QwAdWXN0qxf7ApFF,Lucia,Jackson,Lighthouse Manufacturing,lucia.jackson.8876@lead.example,+1-555-616-1833,Qualified,Trade Show,005SW3xD3pVRHzXb4Z,2023-10-28,,,,Saanvi Edwards,Sales Development Representative,SDR,Sales,True,2022-01-23,3,2,1,1,2025-08-15,2025-08-21,795,False
00QBZTku0TdltzHWeW,Gabriel,Lee,Summit Logistics,gabriel.lee.8877@lead.example,+1-555-605-5279,Open,Partner Referral,005UyDSWXbJPhakryL,2025-08-18,001H9DNNEoTxqCU8lW,003XsRVbIoSd8i4Uhs,006mKrfOILGDHNFegd,Adriana Alvarez,Business Development Representative,BDR,Sales,True,2025-04-11,6,4,2,3,2024-12-16,2024-12-20,135,True
00QFvTry4KDKHFEA99,Sofia,Ibrahim,Lighthouse Media,sofia.ibrahim.8878@lead.example,+1-555-704-2640,Working,Web,005GnvlPPDq5hOoODG,2022-11-17,,,,Gabriel Clark,Account Executive,AE,Sales,True,2023-11-30,1,1,0,0,2023-03-03,2023-03-25,1140,False
00QQEvj5PmTWGEKzl0,Amina,Banerjee,Ironwood Systems,amina.banerjee.8879@lead.example,+1-555-261-8168,Qualified,Inbound,0055pWDZRM9H820dFq,2025-04-01,001tGbmaQYb8hAx8J0,0036W7M2MucaOfDQpn,006gmCuaVSIEgZSQC8,Jihoon Robinson,Sales Development Representative,SDR,Sales,True,2025-01-15,2,0,2,0,2023-04-19,2023-05-04,274,True
00QgVJ05YF4Q28N98K,Diego,Gupta,Acme Systems,diego.gupta.8880@lead.example,+1-555-229-3079,Working,Inbound,005N1Jj8umhbHxSPTH,2025-03-23,001BorWRGugQlX8xjm,0034LkHk2Z2wki9LCu,006qCJORNEcoaWXLYE,Adriana Gupta,Sales Development Representative,SDR,Sales,True,2025-12-18,4,2,2,2,2025-03-21,2025-03-23,283,True
00QLcVXcRyHNtJdGpd,Miguel,Perez,Pinnacle Group,miguel.perez.8881@lead.example,+1-555-104-9669,Nurturing,Event,005O8TxStNstfUeWj7,2025-11-29,,,,Nia Ibrahim,Business Development Representative,BDR,Sales,True,2021-10-09,5,4,1,1,2025-12-26,2025-12-30,32,False
00QUYhCPxOHGLKlYz6,Elias,Smith,Redwood Health,elias.smith.8882@lead.example,+1-555-586-8968,Qualified,Trade Show,0052vuTGNhPaf9DJtR,2022-05-26,,,,Sofia Lee,Sales Development Representative,SDR,Sales,True,2025-09-16,5,3,2,1,2024-10-17,2024-10-23,1315,False
00QWIxfynxxv6iYrBv,Sofia,Hernandez,Nimbus Services,sofia.hernandez.8883@lead.example,+1-555-818-5002,Open,Inbound,005scUETCztHB2VpGr,2022-07-15,,,,Leila Wong,Sales Development Representative,SDR,Sales,True,2021-09-29,3,1,2,1,2025-12-05,2025-12-25,1265,False
